Prefab	Base	ExactItemId	ExactItemName	ExactIconSlot	SiblingItemIds	SiblingItemNames	FullIconString	Orphan
cd_phm_00_foot_0051_index21	cd_phm_00_foot_0051	4941	Tarif_Fabric_Boots	15927	4050,4051,4079,4080,4397,4403,4449,4452,5053,5088,5321,5605,5606	Rafflia_Leather_Boots,Erphy_Leather_Boots,Reikiru_Leather_Boots,BountyHunter_Leather_Boots,Ratti_Leather_Boots,Evanizer_Leather_Boots,Greyfur_Leather_Boots_IV,Greyfur_Leather_Boots_VII,Volruin_Leather_Boots,DamianOnly_Leather_Boots_II,Volcker_Leather_Boots,Tarif_Fabric_Boots_T4_QA,Tarif_Fabric_Boots_T3_QA	ItemIcon_Prefab_cd_phm_00_foot_0051_index21	no
cd_phm_00_foot_0052	cd_phm_00_foot_0052				3884,5011,5014	Katz_Leather_Boots,Hailbrin_Leather_Boots,Isilon_Leather_Boots		no
cd_phm_00_foot_0052_index01	cd_phm_00_foot_0052				3884,5011,5014	Katz_Leather_Boots,Hailbrin_Leather_Boots,Isilon_Leather_Boots		no
cd_phm_00_foot_0052_index02	cd_phm_00_foot_0052				3884,5011,5014	Katz_Leather_Boots,Hailbrin_Leather_Boots,Isilon_Leather_Boots		no
cd_phm_00_foot_0052_index03	cd_phm_00_foot_0052				3884,5011,5014	Katz_Leather_Boots,Hailbrin_Leather_Boots,Isilon_Leather_Boots		no
cd_phm_00_foot_0052_index04	cd_phm_00_foot_0052				3884,5011,5014	Katz_Leather_Boots,Hailbrin_Leather_Boots,Isilon_Leather_Boots		no
cd_phm_00_foot_0052_index05	cd_phm_00_foot_0052				3884,5011,5014	Katz_Leather_Boots,Hailbrin_Leather_Boots,Isilon_Leather_Boots		no
cd_phm_00_foot_0052_index06	cd_phm_00_foot_0052	5014	Isilon_Leather_Boots	16074	3884,5011	Katz_Leather_Boots,Hailbrin_Leather_Boots	ItemIcon_Prefab_CD_PHM_00_Foot_0052_index06	no
cd_phm_00_foot_0052_index07	cd_phm_00_foot_0052				3884,5011,5014	Katz_Leather_Boots,Hailbrin_Leather_Boots,Isilon_Leather_Boots		no
cd_phm_00_foot_0052_index08	cd_phm_00_foot_0052	3884	Katz_Leather_Boots	13798	5011,5014	Hailbrin_Leather_Boots,Isilon_Leather_Boots	ItemIcon_Prefab_cd_phm_00_foot_0052_index08	no
cd_phm_00_foot_0052_index09	cd_phm_00_foot_0052				3884,5011,5014	Katz_Leather_Boots,Hailbrin_Leather_Boots,Isilon_Leather_Boots		no
cd_phm_00_foot_0052_index10	cd_phm_00_foot_0052	5011	Hailbrin_Leather_Boots	16068	3884,5014	Katz_Leather_Boots,Isilon_Leather_Boots	ItemIcon_Prefab_CD_PHM_00_Foot_0052_index10	no
cd_phm_00_foot_0054	cd_phm_00_foot_0054	5028	Mercenary_Leather_Boots	16102	3870,4023,4032,4069,4421,4433,4447,4448,5009,5031,5050,5314	Querunty_Leather_Boots,Steyer_Leather_Boots,Dragon_Slayer_Leather_Boots,Cadwallon_Leather_Boots,Salami_Leather_Boots,Rendal_Leather_Boots,Greyfur_Leather_Boots_II,Greyfur_Leather_Boots_III,Diorness_Leather_Boots,Woodbrock_Leather_Boots,Hernand_Party_Leather_Boots,Wolf_Pursuer_Leather_Boots	ItemIcon_Prefab_CD_PHM_00_Foot_0054	no
cd_phm_00_foot_0054_01	cd_phm_00_foot_0054	4032	Dragon_Slayer_Leather_Boots	14097	3870,4023,4069,4421,4433,4447,4448,5009,5028,5031,5050,5314	Querunty_Leather_Boots,Steyer_Leather_Boots,Cadwallon_Leather_Boots,Salami_Leather_Boots,Rendal_Leather_Boots,Greyfur_Leather_Boots_II,Greyfur_Leather_Boots_III,Diorness_Leather_Boots,Mercenary_Leather_Boots,Woodbrock_Leather_Boots,Hernand_Party_Leather_Boots,Wolf_Pursuer_Leather_Boots	ItemIcon_Prefab_cd_phm_00_foot_0054_01	no
cd_phm_00_foot_0054_01_index01	cd_phm_00_foot_0054	4069	Cadwallon_Leather_Boots	14170	3870,4023,4032,4421,4433,4447,4448,5009,5028,5031,5050,5314	Querunty_Leather_Boots,Steyer_Leather_Boots,Dragon_Slayer_Leather_Boots,Salami_Leather_Boots,Rendal_Leather_Boots,Greyfur_Leather_Boots_II,Greyfur_Leather_Boots_III,Diorness_Leather_Boots,Mercenary_Leather_Boots,Woodbrock_Leather_Boots,Hernand_Party_Leather_Boots,Wolf_Pursuer_Leather_Boots	ItemIcon_Prefab_CD_PHM_00_Foot_0054_01_index01	no
cd_phm_00_foot_0054_01_index02	cd_phm_00_foot_0054	4023	Steyer_Leather_Boots	14078	3870,4032,4069,4421,4433,4447,4448,5009,5028,5031,5050,5314	Querunty_Leather_Boots,Dragon_Slayer_Leather_Boots,Cadwallon_Leather_Boots,Salami_Leather_Boots,Rendal_Leather_Boots,Greyfur_Leather_Boots_II,Greyfur_Leather_Boots_III,Diorness_Leather_Boots,Mercenary_Leather_Boots,Woodbrock_Leather_Boots,Hernand_Party_Leather_Boots,Wolf_Pursuer_Leather_Boots	ItemIcon_Prefab_cd_phm_00_foot_0054_01_index02	no
cd_phm_00_foot_0054_01_index03	cd_phm_00_foot_0054				3870,4023,4032,4069,4421,4433,4447,4448,5009,5028,5031,5050,5314	Querunty_Leather_Boots,Steyer_Leather_Boots,Dragon_Slayer_Leather_Boots,Cadwallon_Leather_Boots,Salami_Leather_Boots,Rendal_Leather_Boots,Greyfur_Leather_Boots_II,Greyfur_Leather_Boots_III,Diorness_Leather_Boots,Mercenary_Leather_Boots,Woodbrock_Leather_Boots,Hernand_Party_Leather_Boots,Wolf_Pursuer_Leather_Boots		no
cd_phm_00_foot_0054_01_index04	cd_phm_00_foot_0054				3870,4023,4032,4069,4421,4433,4447,4448,5009,5028,5031,5050,5314	Querunty_Leather_Boots,Steyer_Leather_Boots,Dragon_Slayer_Leather_Boots,Cadwallon_Leather_Boots,Salami_Leather_Boots,Rendal_Leather_Boots,Greyfur_Leather_Boots_II,Greyfur_Leather_Boots_III,Diorness_Leather_Boots,Mercenary_Leather_Boots,Woodbrock_Leather_Boots,Hernand_Party_Leather_Boots,Wolf_Pursuer_Leather_Boots		no
cd_phm_00_foot_0054_01_index05	cd_phm_00_foot_0054				3870,4023,4032,4069,4421,4433,4447,4448,5009,5028,5031,5050,5314	Querunty_Leather_Boots,Steyer_Leather_Boots,Dragon_Slayer_Leather_Boots,Cadwallon_Leather_Boots,Salami_Leather_Boots,Rendal_Leather_Boots,Greyfur_Leather_Boots_II,Greyfur_Leather_Boots_III,Diorness_Leather_Boots,Mercenary_Leather_Boots,Woodbrock_Leather_Boots,Hernand_Party_Leather_Boots,Wolf_Pursuer_Leather_Boots		no
cd_phm_00_foot_0054_01_index06	cd_phm_00_foot_0054	5031	Woodbrock_Leather_Boots	16108	3870,4023,4032,4069,4421,4433,4447,4448,5009,5028,5050,5314	Querunty_Leather_Boots,Steyer_Leather_Boots,Dragon_Slayer_Leather_Boots,Cadwallon_Leather_Boots,Salami_Leather_Boots,Rendal_Leather_Boots,Greyfur_Leather_Boots_II,Greyfur_Leather_Boots_III,Diorness_Leather_Boots,Mercenary_Leather_Boots,Hernand_Party_Leather_Boots,Wolf_Pursuer_Leather_Boots	ItemIcon_Prefab_CD_PHM_00_Foot_0054_01_index06	no
cd_phm_00_foot_0054_01_index07	cd_phm_00_foot_0054	5009	Diorness_Leather_Boots	16063	3870,4023,4032,4069,4421,4433,4447,4448,5028,5031,5050,5314	Querunty_Leather_Boots,Steyer_Leather_Boots,Dragon_Slayer_Leather_Boots,Cadwallon_Leather_Boots,Salami_Leather_Boots,Rendal_Leather_Boots,Greyfur_Leather_Boots_II,Greyfur_Leather_Boots_III,Mercenary_Leather_Boots,Woodbrock_Leather_Boots,Hernand_Party_Leather_Boots,Wolf_Pursuer_Leather_Boots	ItemIcon_Prefab_cd_phm_00_foot_0054_01_index07	no
cd_phm_00_foot_0054_01_index08	cd_phm_00_foot_0054	4448	Greyfur_Leather_Boots_III	14927	3870,4023,4032,4069,4421,4433,4447,5009,5028,5031,5050,5314	Querunty_Leather_Boots,Steyer_Leather_Boots,Dragon_Slayer_Leather_Boots,Cadwallon_Leather_Boots,Salami_Leather_Boots,Rendal_Leather_Boots,Greyfur_Leather_Boots_II,Diorness_Leather_Boots,Mercenary_Leather_Boots,Woodbrock_Leather_Boots,Hernand_Party_Leather_Boots,Wolf_Pursuer_Leather_Boots	ItemIcon_Prefab_cd_phm_00_foot_0054_01_index08	no
cd_phm_00_foot_0054_01_index09	cd_phm_00_foot_0054				3870,4023,4032,4069,4421,4433,4447,4448,5009,5028,5031,5050,5314	Querunty_Leather_Boots,Steyer_Leather_Boots,Dragon_Slayer_Leather_Boots,Cadwallon_Leather_Boots,Salami_Leather_Boots,Rendal_Leather_Boots,Greyfur_Leather_Boots_II,Greyfur_Leather_Boots_III,Diorness_Leather_Boots,Mercenary_Leather_Boots,Woodbrock_Leather_Boots,Hernand_Party_Leather_Boots,Wolf_Pursuer_Leather_Boots		no
cd_phm_00_foot_0054_01_index12	cd_phm_00_foot_0054	5050	Hernand_Party_Leather_Boots	16148	3870,4023,4032,4069,4421,4433,4447,4448,5009,5028,5031,5314	Querunty_Leather_Boots,Steyer_Leather_Boots,Dragon_Slayer_Leather_Boots,Cadwallon_Leather_Boots,Salami_Leather_Boots,Rendal_Leather_Boots,Greyfur_Leather_Boots_II,Greyfur_Leather_Boots_III,Diorness_Leather_Boots,Mercenary_Leather_Boots,Woodbrock_Leather_Boots,Wolf_Pursuer_Leather_Boots	ItemIcon_Prefab_cd_phm_00_foot_0054_01_index12	no
cd_phm_00_foot_0054_01_index13	cd_phm_00_foot_0054	4447	Greyfur_Leather_Boots_II	14925	3870,4023,4032,4069,4421,4433,4448,5009,5028,5031,5050,5314	Querunty_Leather_Boots,Steyer_Leather_Boots,Dragon_Slayer_Leather_Boots,Cadwallon_Leather_Boots,Salami_Leather_Boots,Rendal_Leather_Boots,Greyfur_Leather_Boots_III,Diorness_Leather_Boots,Mercenary_Leather_Boots,Woodbrock_Leather_Boots,Hernand_Party_Leather_Boots,Wolf_Pursuer_Leather_Boots	ItemIcon_Prefab_cd_phm_00_foot_0054_01_index13	no
cd_phm_00_foot_0054_01_index14	cd_phm_00_foot_0054	5314	Wolf_Pursuer_Leather_Boots	16716	3870,4023,4032,4069,4421,4433,4447,4448,5009,5028,5031,5050	Querunty_Leather_Boots,Steyer_Leather_Boots,Dragon_Slayer_Leather_Boots,Cadwallon_Leather_Boots,Salami_Leather_Boots,Rendal_Leather_Boots,Greyfur_Leather_Boots_II,Greyfur_Leather_Boots_III,Diorness_Leather_Boots,Mercenary_Leather_Boots,Woodbrock_Leather_Boots,Hernand_Party_Leather_Boots	ItemIcon_Prefab_cd_phm_00_foot_0054_01_index14	no
cd_phm_00_foot_0054_01_index15	cd_phm_00_foot_0054				3870,4023,4032,4069,4421,4433,4447,4448,5009,5028,5031,5050,5314	Querunty_Leather_Boots,Steyer_Leather_Boots,Dragon_Slayer_Leather_Boots,Cadwallon_Leather_Boots,Salami_Leather_Boots,Rendal_Leather_Boots,Greyfur_Leather_Boots_II,Greyfur_Leather_Boots_III,Diorness_Leather_Boots,Mercenary_Leather_Boots,Woodbrock_Leather_Boots,Hernand_Party_Leather_Boots,Wolf_Pursuer_Leather_Boots		no
cd_phm_00_foot_0054_06	cd_phm_00_foot_0054	4421	Salami_Leather_Boots	14873	3870,4023,4032,4069,4433,4447,4448,5009,5028,5031,5050,5314	Querunty_Leather_Boots,Steyer_Leather_Boots,Dragon_Slayer_Leather_Boots,Cadwallon_Leather_Boots,Rendal_Leather_Boots,Greyfur_Leather_Boots_II,Greyfur_Leather_Boots_III,Diorness_Leather_Boots,Mercenary_Leather_Boots,Woodbrock_Leather_Boots,Hernand_Party_Leather_Boots,Wolf_Pursuer_Leather_Boots	ItemIcon_Prefab_cd_phm_00_foot_0054_06	no
cd_phm_00_foot_0054_06_index01	cd_phm_00_foot_0054				3870,4023,4032,4069,4421,4433,4447,4448,5009,5028,5031,5050,5314	Querunty_Leather_Boots,Steyer_Leather_Boots,Dragon_Slayer_Leather_Boots,Cadwallon_Leather_Boots,Salami_Leather_Boots,Rendal_Leather_Boots,Greyfur_Leather_Boots_II,Greyfur_Leather_Boots_III,Diorness_Leather_Boots,Mercenary_Leather_Boots,Woodbrock_Leather_Boots,Hernand_Party_Leather_Boots,Wolf_Pursuer_Leather_Boots		no
cd_phm_00_foot_0054_06_index02	cd_phm_00_foot_0054				3870,4023,4032,4069,4421,4433,4447,4448,5009,5028,5031,5050,5314	Querunty_Leather_Boots,Steyer_Leather_Boots,Dragon_Slayer_Leather_Boots,Cadwallon_Leather_Boots,Salami_Leather_Boots,Rendal_Leather_Boots,Greyfur_Leather_Boots_II,Greyfur_Leather_Boots_III,Diorness_Leather_Boots,Mercenary_Leather_Boots,Woodbrock_Leather_Boots,Hernand_Party_Leather_Boots,Wolf_Pursuer_Leather_Boots		no
cd_phm_00_foot_0054_06_index03	cd_phm_00_foot_0054				3870,4023,4032,4069,4421,4433,4447,4448,5009,5028,5031,5050,5314	Querunty_Leather_Boots,Steyer_Leather_Boots,Dragon_Slayer_Leather_Boots,Cadwallon_Leather_Boots,Salami_Leather_Boots,Rendal_Leather_Boots,Greyfur_Leather_Boots_II,Greyfur_Leather_Boots_III,Diorness_Leather_Boots,Mercenary_Leather_Boots,Woodbrock_Leather_Boots,Hernand_Party_Leather_Boots,Wolf_Pursuer_Leather_Boots		no
cd_phm_00_foot_0054_06_index04	cd_phm_00_foot_0054				3870,4023,4032,4069,4421,4433,4447,4448,5009,5028,5031,5050,5314	Querunty_Leather_Boots,Steyer_Leather_Boots,Dragon_Slayer_Leather_Boots,Cadwallon_Leather_Boots,Salami_Leather_Boots,Rendal_Leather_Boots,Greyfur_Leather_Boots_II,Greyfur_Leather_Boots_III,Diorness_Leather_Boots,Mercenary_Leather_Boots,Woodbrock_Leather_Boots,Hernand_Party_Leather_Boots,Wolf_Pursuer_Leather_Boots		no
cd_phm_00_foot_0054_06_index05	cd_phm_00_foot_0054	4433	Rendal_Leather_Boots	14897	3870,4023,4032,4069,4421,4447,4448,5009,5028,5031,5050,5314	Querunty_Leather_Boots,Steyer_Leather_Boots,Dragon_Slayer_Leather_Boots,Cadwallon_Leather_Boots,Salami_Leather_Boots,Greyfur_Leather_Boots_II,Greyfur_Leather_Boots_III,Diorness_Leather_Boots,Mercenary_Leather_Boots,Woodbrock_Leather_Boots,Hernand_Party_Leather_Boots,Wolf_Pursuer_Leather_Boots	ItemIcon_Prefab_cd_phm_00_foot_0054_06_index05	no
cd_phm_00_foot_0054_10	cd_phm_00_foot_0054				3870,4023,4032,4069,4421,4433,4447,4448,5009,5028,5031,5050,5314	Querunty_Leather_Boots,Steyer_Leather_Boots,Dragon_Slayer_Leather_Boots,Cadwallon_Leather_Boots,Salami_Leather_Boots,Rendal_Leather_Boots,Greyfur_Leather_Boots_II,Greyfur_Leather_Boots_III,Diorness_Leather_Boots,Mercenary_Leather_Boots,Woodbrock_Leather_Boots,Hernand_Party_Leather_Boots,Wolf_Pursuer_Leather_Boots		no
cd_phm_00_foot_0054_index01	cd_phm_00_foot_0054				3870,4023,4032,4069,4421,4433,4447,4448,5009,5028,5031,5050,5314	Querunty_Leather_Boots,Steyer_Leather_Boots,Dragon_Slayer_Leather_Boots,Cadwallon_Leather_Boots,Salami_Leather_Boots,Rendal_Leather_Boots,Greyfur_Leather_Boots_II,Greyfur_Leather_Boots_III,Diorness_Leather_Boots,Mercenary_Leather_Boots,Woodbrock_Leather_Boots,Hernand_Party_Leather_Boots,Wolf_Pursuer_Leather_Boots		no
cd_phm_00_foot_0054_index02	cd_phm_00_foot_0054				3870,4023,4032,4069,4421,4433,4447,4448,5009,5028,5031,5050,5314	Querunty_Leather_Boots,Steyer_Leather_Boots,Dragon_Slayer_Leather_Boots,Cadwallon_Leather_Boots,Salami_Leather_Boots,Rendal_Leather_Boots,Greyfur_Leather_Boots_II,Greyfur_Leather_Boots_III,Diorness_Leather_Boots,Mercenary_Leather_Boots,Woodbrock_Leather_Boots,Hernand_Party_Leather_Boots,Wolf_Pursuer_Leather_Boots		no
cd_phm_00_foot_0054_index03	cd_phm_00_foot_0054				3870,4023,4032,4069,4421,4433,4447,4448,5009,5028,5031,5050,5314	Querunty_Leather_Boots,Steyer_Leather_Boots,Dragon_Slayer_Leather_Boots,Cadwallon_Leather_Boots,Salami_Leather_Boots,Rendal_Leather_Boots,Greyfur_Leather_Boots_II,Greyfur_Leather_Boots_III,Diorness_Leather_Boots,Mercenary_Leather_Boots,Woodbrock_Leather_Boots,Hernand_Party_Leather_Boots,Wolf_Pursuer_Leather_Boots		no
cd_phm_00_foot_0054_index04	cd_phm_00_foot_0054	3870	Querunty_Leather_Boots	13770	4023,4032,4069,4421,4433,4447,4448,5009,5028,5031,5050,5314	Steyer_Leather_Boots,Dragon_Slayer_Leather_Boots,Cadwallon_Leather_Boots,Salami_Leather_Boots,Rendal_Leather_Boots,Greyfur_Leather_Boots_II,Greyfur_Leather_Boots_III,Diorness_Leather_Boots,Mercenary_Leather_Boots,Woodbrock_Leather_Boots,Hernand_Party_Leather_Boots,Wolf_Pursuer_Leather_Boots	ItemIcon_Prefab_CD_PHM_00_Foot_0054_index04	no
cd_phm_00_foot_0054_index05	cd_phm_00_foot_0054				3870,4023,4032,4069,4421,4433,4447,4448,5009,5028,5031,5050,5314	Querunty_Leather_Boots,Steyer_Leather_Boots,Dragon_Slayer_Leather_Boots,Cadwallon_Leather_Boots,Salami_Leather_Boots,Rendal_Leather_Boots,Greyfur_Leather_Boots_II,Greyfur_Leather_Boots_III,Diorness_Leather_Boots,Mercenary_Leather_Boots,Woodbrock_Leather_Boots,Hernand_Party_Leather_Boots,Wolf_Pursuer_Leather_Boots		no
cd_phm_00_foot_0054_index06	cd_phm_00_foot_0054				3870,4023,4032,4069,4421,4433,4447,4448,5009,5028,5031,5050,5314	Querunty_Leather_Boots,Steyer_Leather_Boots,Dragon_Slayer_Leather_Boots,Cadwallon_Leather_Boots,Salami_Leather_Boots,Rendal_Leather_Boots,Greyfur_Leather_Boots_II,Greyfur_Leather_Boots_III,Diorness_Leather_Boots,Mercenary_Leather_Boots,Woodbrock_Leather_Boots,Hernand_Party_Leather_Boots,Wolf_Pursuer_Leather_Boots		no
cd_phm_00_foot_0055	cd_phm_00_foot_0055	5093	Gallophelt_Leather_Boots	16234	4042,4066,4086,5034	Dimfeld_Leather_Boots,Cournantry_Leather_Boots,Carcon_Leather_Boots,Tirtit_Leather_Boots	ItemIcon_Prefab_CD_PHM_00_Foot_0055	no
cd_phm_00_foot_0055_index01	cd_phm_00_foot_0055	4042	Dimfeld_Leather_Boots	14117	4066,4086,5034,5093	Cournantry_Leather_Boots,Carcon_Leather_Boots,Tirtit_Leather_Boots,Gallophelt_Leather_Boots	ItemIcon_Prefab_CD_PHM_00_Foot_0055_index01	no
cd_phm_00_foot_0055_index02	cd_phm_00_foot_0055	4066	Cournantry_Leather_Boots	14164	4042,4086,5034,5093	Dimfeld_Leather_Boots,Carcon_Leather_Boots,Tirtit_Leather_Boots,Gallophelt_Leather_Boots	ItemIcon_Prefab_CD_PHM_00_Foot_0055_index02	no
cd_phm_00_foot_0055_index03	cd_phm_00_foot_0055				4042,4066,4086,5034,5093	Dimfeld_Leather_Boots,Cournantry_Leather_Boots,Carcon_Leather_Boots,Tirtit_Leather_Boots,Gallophelt_Leather_Boots		no
cd_phm_00_foot_0055_index04	cd_phm_00_foot_0055	4086	Carcon_Leather_Boots	14204	4042,4066,5034,5093	Dimfeld_Leather_Boots,Cournantry_Leather_Boots,Tirtit_Leather_Boots,Gallophelt_Leather_Boots	ItemIcon_Prefab_CD_PHM_00_Foot_0055_index04	no
cd_phm_00_foot_0055_index05	cd_phm_00_foot_0055	5034	Tirtit_Leather_Boots	16114	4042,4066,4086,5093	Dimfeld_Leather_Boots,Cournantry_Leather_Boots,Carcon_Leather_Boots,Gallophelt_Leather_Boots	ItemIcon_Prefab_CD_PHM_00_Foot_0055_index05	no
cd_phm_00_foot_0055_index06	cd_phm_00_foot_0055				4042,4066,4086,5034,5093	Dimfeld_Leather_Boots,Cournantry_Leather_Boots,Carcon_Leather_Boots,Tirtit_Leather_Boots,Gallophelt_Leather_Boots		no
cd_phm_00_foot_0055_index07	cd_phm_00_foot_0055				4042,4066,4086,5034,5093	Dimfeld_Leather_Boots,Cournantry_Leather_Boots,Carcon_Leather_Boots,Tirtit_Leather_Boots,Gallophelt_Leather_Boots		no
cd_phm_00_foot_0055_index09	cd_phm_00_foot_0055				4042,4066,4086,5034,5093	Dimfeld_Leather_Boots,Cournantry_Leather_Boots,Carcon_Leather_Boots,Tirtit_Leather_Boots,Gallophelt_Leather_Boots		no
cd_phm_00_foot_0056	cd_phm_00_foot_0056	5066	Langust_Leather_Boots	16181	4047,4070,4089,4098,4443	Laitaa_Leather_Boots,Deerprice_Leather_Boots,Lowuti_Leather_Boots,Danekoche_Leather_Boots,Gladiator_Leather_Boots_II	ItemIcon_Prefab_CD_PHM_00_Foot_0056	no
cd_phm_00_foot_0056_index01	cd_phm_00_foot_0056	4070	Deerprice_Leather_Boots	14172	4047,4089,4098,4443,5066	Laitaa_Leather_Boots,Lowuti_Leather_Boots,Danekoche_Leather_Boots,Gladiator_Leather_Boots_II,Langust_Leather_Boots	ItemIcon_Prefab_CD_PHM_00_Foot_0056_index01	no
cd_phm_00_foot_0056_index02	cd_phm_00_foot_0056	4443	Gladiator_Leather_Boots_II	14917	4047,4070,4089,4098,5066	Laitaa_Leather_Boots,Deerprice_Leather_Boots,Lowuti_Leather_Boots,Danekoche_Leather_Boots,Langust_Leather_Boots	ItemIcon_Prefab_cd_phm_00_foot_0056_index02	no
cd_phm_00_foot_0056_index03	cd_phm_00_foot_0056				4047,4070,4089,4098,4443,5066	Laitaa_Leather_Boots,Deerprice_Leather_Boots,Lowuti_Leather_Boots,Danekoche_Leather_Boots,Gladiator_Leather_Boots_II,Langust_Leather_Boots		no
cd_phm_00_foot_0056_index04	cd_phm_00_foot_0056	4098	Danekoche_Leather_Boots	14228	4047,4070,4089,4443,5066	Laitaa_Leather_Boots,Deerprice_Leather_Boots,Lowuti_Leather_Boots,Gladiator_Leather_Boots_II,Langust_Leather_Boots	ItemIcon_Prefab_cd_phm_00_foot_0056_index04	no
cd_phm_00_foot_0056_index05	cd_phm_00_foot_0056				4047,4070,4089,4098,4443,5066	Laitaa_Leather_Boots,Deerprice_Leather_Boots,Lowuti_Leather_Boots,Danekoche_Leather_Boots,Gladiator_Leather_Boots_II,Langust_Leather_Boots		no
cd_phm_00_foot_0056_index06	cd_phm_00_foot_0056				4047,4070,4089,4098,4443,5066	Laitaa_Leather_Boots,Deerprice_Leather_Boots,Lowuti_Leather_Boots,Danekoche_Leather_Boots,Gladiator_Leather_Boots_II,Langust_Leather_Boots		no
cd_phm_00_foot_0056_index07	cd_phm_00_foot_0056	4089	Lowuti_Leather_Boots	14210	4047,4070,4098,4443,5066	Laitaa_Leather_Boots,Deerprice_Leather_Boots,Danekoche_Leather_Boots,Gladiator_Leather_Boots_II,Langust_Leather_Boots	ItemIcon_Prefab_CD_PHM_00_Foot_0056_index07	no
cd_phm_00_foot_0056_index08	cd_phm_00_foot_0056				4047,4070,4089,4098,4443,5066	Laitaa_Leather_Boots,Deerprice_Leather_Boots,Lowuti_Leather_Boots,Danekoche_Leather_Boots,Gladiator_Leather_Boots_II,Langust_Leather_Boots		no
cd_phm_00_foot_0056_index09	cd_phm_00_foot_0056				4047,4070,4089,4098,4443,5066	Laitaa_Leather_Boots,Deerprice_Leather_Boots,Lowuti_Leather_Boots,Danekoche_Leather_Boots,Gladiator_Leather_Boots_II,Langust_Leather_Boots		no
cd_phm_00_foot_0056_index10	cd_phm_00_foot_0056	4047	Laitaa_Leather_Boots	14127	4070,4089,4098,4443,5066	Deerprice_Leather_Boots,Lowuti_Leather_Boots,Danekoche_Leather_Boots,Gladiator_Leather_Boots_II,Langust_Leather_Boots	ItemIcon_Prefab_cd_phm_00_foot_0056_index10	no
cd_phm_00_foot_0056_index11	cd_phm_00_foot_0056				4047,4070,4089,4098,4443,5066	Laitaa_Leather_Boots,Deerprice_Leather_Boots,Lowuti_Leather_Boots,Danekoche_Leather_Boots,Gladiator_Leather_Boots_II,Langust_Leather_Boots		no
cd_phm_00_foot_0057	cd_phm_00_foot_0057	4053	Maredid_Leather_Boots	14137	4061,4129	Rakuzen_Leather_Boots,Hymns_of_Dusk_Leather_Boots_I	ItemIcon_Prefab_cd_phm_00_foot_0057	no
cd_phm_00_foot_0057_index01	cd_phm_00_foot_0057	4061	Rakuzen_Leather_Boots	14153	4053,4129	Maredid_Leather_Boots,Hymns_of_Dusk_Leather_Boots_I	ItemIcon_Prefab_CD_PHM_00_Foot_0057_index01	no
cd_phm_00_foot_0057_index02	cd_phm_00_foot_0057				4053,4061,4129	Maredid_Leather_Boots,Rakuzen_Leather_Boots,Hymns_of_Dusk_Leather_Boots_I		no
cd_phm_00_foot_0057_index03	cd_phm_00_foot_0057				4053,4061,4129	Maredid_Leather_Boots,Rakuzen_Leather_Boots,Hymns_of_Dusk_Leather_Boots_I		no
cd_phm_00_foot_0057_index04	cd_phm_00_foot_0057				4053,4061,4129	Maredid_Leather_Boots,Rakuzen_Leather_Boots,Hymns_of_Dusk_Leather_Boots_I		no
cd_phm_00_foot_0057_index05	cd_phm_00_foot_0057	4129	Hymns_of_Dusk_Leather_Boots_I	14289	4053,4061	Maredid_Leather_Boots,Rakuzen_Leather_Boots	ItemIcon_Prefab_CD_PHM_00_Foot_0057_index05	no
cd_phm_00_foot_0057_index06	cd_phm_00_foot_0057				4053,4061,4129	Maredid_Leather_Boots,Rakuzen_Leather_Boots,Hymns_of_Dusk_Leather_Boots_I		no
cd_phm_00_foot_0057_index07	cd_phm_00_foot_0057				4053,4061,4129	Maredid_Leather_Boots,Rakuzen_Leather_Boots,Hymns_of_Dusk_Leather_Boots_I		no
cd_phm_00_foot_0059	cd_phm_00_foot_0059	4064	Roderem_Leather_Boots	14159			ItemIcon_Prefab_CD_PHM_00_Foot_0059	no
cd_phm_00_foot_0060	cd_phm_00_foot_0060				3518,3519,3736	Rhias_Fabric_Boots,Diencia_Fabric_Boots,Prisoner_Fabric_Boots		no
cd_phm_00_foot_0060_index01	cd_phm_00_foot_0060	3519	Diencia_Fabric_Boots	13065	3518,3736	Rhias_Fabric_Boots,Prisoner_Fabric_Boots	ItemIcon_Prefab_CD_PHM_00_Foot_0060_index01	no
cd_phm_00_foot_0060_index02	cd_phm_00_foot_0060	3518	Rhias_Fabric_Boots	13063	3519,3736	Diencia_Fabric_Boots,Prisoner_Fabric_Boots	ItemIcon_Prefab_CD_PHM_00_Foot_0060_index02	no
cd_phm_00_foot_0060_index03	cd_phm_00_foot_0060				3518,3519,3736	Rhias_Fabric_Boots,Diencia_Fabric_Boots,Prisoner_Fabric_Boots		no
cd_phm_00_foot_0060_index04	cd_phm_00_foot_0060				3518,3519,3736	Rhias_Fabric_Boots,Diencia_Fabric_Boots,Prisoner_Fabric_Boots		no
cd_phm_00_foot_0060_index05	cd_phm_00_foot_0060				3518,3519,3736	Rhias_Fabric_Boots,Diencia_Fabric_Boots,Prisoner_Fabric_Boots		no
cd_phm_00_foot_0060_index06	cd_phm_00_foot_0060	3736	Prisoner_Fabric_Boots	13497	3518,3519	Rhias_Fabric_Boots,Diencia_Fabric_Boots	ItemIcon_Prefab_cd_phm_00_foot_0060_index06	no
cd_phm_00_foot_0062	cd_phm_00_foot_0062				4034	Dublin_Leather_Boots		no
